contact_id,opportunity_id,account_id,first_name,last_name,email,phone,title,department,lead_source,campaign_no,created_date
CON00000183,OPP00000126,ACC000489,William,Jackson,william.jackson942@yahoo.com,(941) 667-5274,Specialist,HR,Other,,2021-08-26
CON00000184,OPP00000126,ACC000489,Thomas,Jones,thomas.jones340@business.org,(914) 516-9255,CEO,Marketing,Web,4905.0,2021-08-26
CON00000185,OPP00000127,ACC000109,Mary,Gonzalez,mary.gonzalez421@corp.net,(716) 867-4436,VP Marketing,Executive,Phone Inquiry,13571.0,2021-11-12
CON00000186,OPP00000128,ACC000181,Daniel,Johnson,daniel.johnson116@yahoo.com,(274) 272-5879,CFO,Finance,Other,16997.0,2021-07-26
CON00000187,OPP00000128,ACC000181,Michelle,Martinez,michelle.martinez207@gmail.com,(906) 836-5567,Director,Executive,Phone Inquiry,23593.0,2021-07-26
CON00000188,OPP00000129,ACC000677,Joshua,Thompson,joshua.thompson371@yahoo.com,(983) 727-2556,Director,Sales,Phone Inquiry,26889.0,2021-08-18
CON00000189,OPP00000130,ACC000387,Helen,Williams,helen.williams351@hotmail.com,(340) 314-1308,Analyst,IT,Phone Inquiry,25177.0,2021-12-05
CON00000190,OPP00000130,ACC000387,James,Martinez,james.martinez528@gmail.com,(883) 369-7542,Manager,Finance,Partner Referral,41179.0,2021-12-05
CON00000191,OPP00000130,ACC000387,Jessica,Davis,jessica.davis668@hotmail.com,(902) 701-9946,CEO,IT,Phone Inquiry,47154.0,2021-12-05
CON00000192,OPP00000131,ACC000984,Michael,Thompson,michael.thompson274@business.org,(518) 845-2970,Director,Operations,Phone Inquiry,8770.0,2021-09-09
CON00000193,OPP00000131,ACC000984,Christopher,Martin,christopher.martin6@yahoo.com,(830) 279-6725,Manager,IT,Partner Referral,,2021-09-09
CON00000194,OPP00000131,ACC000984,Sarah,Garcia,sarah.garcia530@gmail.com,(430) 362-8302,Specialist,IT,Phone Inquiry,18747.0,2021-09-09
CON00000195,OPP00000132,ACC000473,David,Lopez,david.lopez498@business.org,(460) 287-8304,Specialist,IT,Partner Referral,,2021-09-13
CON00000196,OPP00000132,ACC000473,Jennifer,Martinez,jennifer.martinez4@hotmail.com,(944) 977-3277,CFO,IT,Other,9979.0,2021-09-13
CON00000197,OPP00000133,ACC000203,Jennifer,Moore,jennifer.moore843@hotmail.com,(894) 564-2295,VP Sales,HR,Web,18016.0,2021-11-11
CON00000198,OPP00000133,ACC000203,Lisa,Lee,lisa.lee551@company.com,(546) 473-8546,CFO,Executive,Partner Referral,,2021-11-11
CON00000199,OPP00000134,ACC000609,Joshua,Anderson,joshua.anderson267@corp.net,(751) 781-3537,Manager,HR,Purchased List,48880.0,2021-10-04
CON00000200,OPP00000135,ACC000545,Lisa,Johnson,lisa.johnson924@business.org,(705) 367-8376,Manager,Operations,Phone Inquiry,27188.0,2021-07-27
CON00000201,OPP00000135,ACC000545,Steven,Perez,steven.perez99@hotmail.com,(550) 278-7581,CFO,Marketing,Phone Inquiry,,2021-07-27
CON00000202,OPP00000135,ACC000545,Elizabeth,Smith,elizabeth.smith719@hotmail.com,(941) 948-6163,CTO,IT,Phone Inquiry,29291.0,2021-07-27
CON00000203,OPP00000136,ACC000105,Elizabeth,Jackson,elizabeth.jackson146@gmail.com,(296) 852-5877,CEO,Executive,Phone Inquiry,3004.0,2021-11-17
CON00000204,OPP00000136,ACC000105,Michelle,Williams,michelle.williams449@hotmail.com,(265) 772-1822,VP Sales,IT,Other,,2021-11-17
CON00000205,OPP00000137,ACC000743,Joshua,Williams,joshua.williams148@corp.net,(719) 562-7611,CFO,Sales,Purchased List,,2021-07-31
CON00000206,OPP00000138,ACC000864,Sandra,Harris,sandra.harris781@company.com,(542) 542-5683,Director,Executive,Partner Referral,31056.0,2021-11-21
CON00000207,OPP00000139,ACC000681,Steven,Gonzalez,steven.gonzalez626@gmail.com,(915) 748-2590,Manager,Executive,Purchased List,35972.0,2021-11-02
CON00000208,OPP00000140,ACC000361,Lisa,Thompson,lisa.thompson307@hotmail.com,(225) 567-1366,Manager,IT,Phone Inquiry,,2021-10-12
CON00000209,OPP00000140,ACC000361,Thomas,Johnson,thomas.johnson89@gmail.com,(842) 204-2376,Specialist,Executive,Web,32182.0,2021-10-12
CON00000210,OPP00000141,ACC000714,Sarah,Harris,sarah.harris448@corp.net,(867) 986-5871,Specialist,Finance,Web,26519.0,2021-09-11
CON00000211,OPP00000142,ACC000695,Steven,Lopez,steven.lopez889@hotmail.com,(681) 226-6697,CEO,Executive,Partner Referral,41533.0,2021-11-24
CON00000212,OPP00000143,ACC000706,John,Garcia,john.garcia971@corp.net,(826) 840-7435,Manager,Sales,Other,,2021-08-27
CON00000213,OPP00000143,ACC000706,Paul,Martinez,paul.martinez191@hotmail.com,(554) 880-6846,CTO,Executive,Phone Inquiry,,2021-08-27
CON00000214,OPP00000144,ACC000985,Sharon,Davis,sharon.davis32@company.com,(586) 324-2885,VP Marketing,Operations,Phone Inquiry,,2021-08-08
CON00000215,OPP00000144,ACC000985,William,Williams,william.williams437@corp.net,(964) 748-8559,Analyst,Executive,Purchased List,,2021-08-08
CON00000216,OPP00000145,ACC000874,Matthew,Martin,matthew.martin438@company.com,(580) 499-3200,Director,Marketing,Phone Inquiry,38492.0,2021-07-17
CON00000217,OPP00000145,ACC000874,David,Ramirez,david.ramirez315@corp.net,(455) 605-2102,Specialist,HR,Other,39790.0,2021-07-17
CON00000218,OPP00000146,ACC000546,Susan,Davis,susan.davis586@yahoo.com,(616) 640-1473,CEO,IT,Purchased List,42110.0,2021-08-16
CON00000219,OPP00000146,ACC000546,Helen,Davis,helen.davis584@business.org,(603) 823-4862,Director,HR,Other,,2021-08-16
CON00000220,OPP00000147,ACC000032,Linda,Ramirez,linda.ramirez955@business.org,(942) 287-4196,Specialist,HR,Web,42834.0,2021-11-04
CON00000221,OPP00000148,ACC000324,Paul,Rodriguez,paul.rodriguez142@business.org,(882) 820-3077,VP Marketing,Executive,Partner Referral,,2021-09-20
CON00000222,OPP00000148,ACC000324,Sandra,Taylor,sandra.taylor937@yahoo.com,(611) 592-6152,Specialist,Marketing,Phone Inquiry,31924.0,2021-09-20
CON00000223,OPP00000148,ACC000324,John,Sanchez,john.sanchez306@hotmail.com,(518) 215-1541,Specialist,HR,Web,,2021-09-20
CON00000224,OPP00000149,ACC000149,Sandra,Williams,sandra.williams357@gmail.com,(995) 323-9310,VP Sales,Sales,Partner Referral,19030.0,2021-08-20
CON00000225,OPP00000149,ACC000149,Joshua,Brown,joshua.brown843@yahoo.com,(499) 775-2618,Director,HR,Web,13328.0,2021-08-20
CON00000226,OPP00000150,ACC000250,Sharon,Lee,sharon.lee612@corp.net,(320) 410-1724,VP Sales,Executive,Web,19870.0,2021-09-28
CON00000227,OPP00000151,ACC000275,Betty,Brown,betty.brown484@hotmail.com,(269) 930-5500,Manager,HR,Phone Inquiry,2355.0,2021-10-04
CON00000228,OPP00000152,ACC000198,Michael,Rodriguez,michael.rodriguez301@company.com,(420) 549-8893,Analyst,Finance,Partner Referral,,2021-11-24
CON00000229,OPP00000153,ACC000701,David,Moore,david.moore230@corp.net,(895) 913-4370,CTO,Sales,Partner Referral,3699.0,2021-07-21
CON00000230,OPP00000154,ACC000065,Mary,Jackson,mary.jackson498@company.com,(751) 689-7023,Coordinator,Sales,Other,,2021-10-25
CON00000231,OPP00000154,ACC000065,Helen,Anderson,helen.anderson134@gmail.com,(200) 208-6862,CTO,HR,Phone Inquiry,16093.0,2021-10-25
CON00000232,OPP00000155,ACC000938,Sarah,Taylor,sarah.taylor789@hotmail.com,(866) 721-6373,Specialist,Operations,Web,13637.0,2021-09-06
CON00000233,OPP00000155,ACC000938,Thomas,Gonzalez,thomas.gonzalez467@yahoo.com,(437) 706-9716,CFO,IT,Partner Referral,,2021-09-06
CON00000234,OPP00000156,ACC000330,Patricia,Hernandez,patricia.hernandez228@corp.net,(503) 919-1319,Analyst,HR,Web,,2021-08-11
CON00000235,OPP00000157,ACC000123,Michael,Jones,michael.jones892@business.org,(810) 776-9222,CEO,Sales,Partner Referral,38223.0,2021-11-15
CON00000236,OPP00000158,ACC000181,Donald,Johnson,donald.johnson436@company.com,(406) 740-2457,Manager,Executive,Other,26771.0,2021-07-21
CON00000237,OPP00000159,ACC000622,Sharon,Williams,sharon.williams217@company.com,(968) 675-9519,Coordinator,HR,Web,17092.0,2021-08-01
CON00000238,OPP00000159,ACC000622,Joseph,Anderson,joseph.anderson501@hotmail.com,(505) 414-5690,CTO,Executive,Purchased List,8480.0,2021-08-01
CON00000239,OPP00000159,ACC000622,Linda,Thomas,linda.thomas572@corp.net,(681) 739-9144,Manager,HR,Partner Referral,23867.0,2021-08-01
CON00000240,OPP00000160,ACC000711,Barbara,Hernandez,barbara.hernandez559@hotmail.com,(760) 483-7639,CFO,Finance,Web,,2021-12-09
CON00000241,OPP00000160,ACC000711,Mary,Martinez,mary.martinez365@hotmail.com,(335) 622-1066,Analyst,IT,Other,,2021-12-09
CON00000242,OPP00000160,ACC000711,Mark,Sanchez,mark.sanchez891@hotmail.com,(652) 801-4366,CEO,HR,Web,41764.0,2021-12-09
CON00000243,OPP00000161,ACC000391,Joshua,Rodriguez,joshua.rodriguez833@gmail.com,(848) 790-9569,Director,HR,Phone Inquiry,23005.0,2021-11-27
CON00000244,OPP00000162,ACC000680,Matthew,Clark,matthew.clark897@business.org,(478) 978-2854,Specialist,IT,Partner Referral,18648.0,2021-12-06
CON00000245,OPP00000162,ACC000680,Ruth,Rodriguez,ruth.rodriguez771@corp.net,(660) 582-8928,Manager,Marketing,Purchased List,,2021-12-06
CON00000246,OPP00000162,ACC000680,Helen,Miller,helen.miller756@corp.net,(686) 396-1505,CEO,Executive,Partner Referral,,2021-12-06
CON00000247,OPP00000163,ACC000738,Matthew,Smith,matthew.smith896@business.org,(782) 689-1164,VP Marketing,Operations,Other,,2021-10-23
CON00000248,OPP00000164,ACC000630,Elizabeth,Jones,elizabeth.jones7@yahoo.com,(450) 629-6166,Director,Sales,Partner Referral,27576.0,2021-09-29
CON00000249,OPP00000164,ACC000630,Linda,Anderson,linda.anderson618@hotmail.com,(448) 370-3698,Coordinator,IT,Partner Referral,17273.0,2021-09-29
CON00000250,OPP00000164,ACC000630,Michelle,Clark,michelle.clark118@corp.net,(244) 455-1751,Coordinator,Operations,Partner Referral,25744.0,2021-09-29
CON00000251,OPP00000165,ACC000727,Patricia,Perez,patricia.perez953@company.com,(944) 677-1736,Coordinator,HR,Other,4861.0,2021-09-29
CON00000252,OPP00000166,ACC000907,Barbara,Thompson,barbara.thompson615@yahoo.com,(934) 611-5707,CEO,IT,Partner Referral,23.0,2021-09-06
CON00000253,OPP00000167,ACC000711,Susan,Robinson,susan.robinson368@yahoo.com,(631) 302-9770,CTO,Operations,Other,14311.0,2021-08-07
CON00000254,OPP00000168,ACC000218,Donald,Johnson,donald.johnson560@business.org,(309) 634-5785,CEO,Executive,Other,,2021-10-09
CON00000255,OPP00000169,ACC000665,Susan,Wilson,susan.wilson973@company.com,(546) 571-9776,CEO,Marketing,Web,11740.0,2021-12-12
CON00000256,OPP00000169,ACC000665,John,Brown,john.brown503@hotmail.com,(203) 910-1361,VP Sales,Finance,Web,9909.0,2021-12-12
CON00000257,OPP00000170,ACC000480,Richard,Jackson,richard.jackson794@yahoo.com,(750) 771-1809,Analyst,Finance,Purchased List,,2021-08-26
CON00000258,OPP00000170,ACC000480,Nancy,Jackson,nancy.jackson340@yahoo.com,(863) 791-6130,Manager,HR,Purchased List,24194.0,2021-08-26
CON00000259,OPP00000171,ACC000466,Michelle,Perez,michelle.perez59@yahoo.com,(884) 625-5909,CFO,Executive,Web,44070.0,2021-12-16
CON00000260,OPP00000171,ACC000466,Michelle,Sanchez,michelle.sanchez275@company.com,(643) 988-1757,Manager,Executive,Other,33694.0,2021-12-16
CON00000261,OPP00000172,ACC000129,Sandra,Lewis,sandra.lewis233@business.org,(366) 707-2527,CEO,Marketing,Partner Referral,9470.0,2021-08-21
CON00000262,OPP00000173,ACC000420,Paul,Thompson,paul.thompson168@hotmail.com,(439) 382-7538,CTO,Sales,Other,37798.0,2021-07-21
CON00000263,OPP00000174,ACC000231,Lisa,Williams,lisa.williams415@gmail.com,(759) 564-4431,Manager,HR,Partner Referral,16764.0,2021-10-15
CON00000264,OPP00000174,ACC000231,Charles,Robinson,charles.robinson707@corp.net,(681) 636-9339,VP Sales,Sales,Purchased List,,2021-10-15
CON00000265,OPP00000175,ACC000938,Karen,Ramirez,karen.ramirez68@company.com,(424) 606-3493,VP Sales,Finance,Partner Referral,17938.0,2021-10-31
CON00000266,OPP00000175,ACC000938,Matthew,Garcia,matthew.garcia140@business.org,(466) 981-2349,Coordinator,IT,Other,7545.0,2021-10-31
CON00000267,OPP00000176,ACC000946,Michael,Sanchez,michael.sanchez649@yahoo.com,(269) 323-3918,Specialist,Operations,Partner Referral,48958.0,2021-11-12
CON00000268,OPP00000176,ACC000946,Christopher,Sanchez,christopher.sanchez189@business.org,(869) 599-9254,Specialist,Finance,Phone Inquiry,38607.0,2021-11-12
CON00000269,OPP00000176,ACC000946,Susan,Johnson,susan.johnson464@company.com,(397) 287-4158,Specialist,Executive,Partner Referral,16271.0,2021-11-12
CON00000270,OPP00000177,ACC000078,Nancy,Smith,nancy.smith228@corp.net,(498) 671-1999,Director,HR,Other,,2021-09-01
CON00000271,OPP00000178,ACC000077,Donna,Jones,donna.jones607@yahoo.com,(871) 865-6778,VP Marketing,Finance,Purchased List,,2021-10-10
CON00000272,OPP00000179,ACC000428,Helen,Johnson,helen.johnson225@company.com,(765) 836-6860,Director,IT,Phone Inquiry,29535.0,2021-11-07
CON00000273,OPP00000179,ACC000428,Karen,Martin,karen.martin304@hotmail.com,(905) 349-3860,Analyst,Finance,Partner Referral,,2021-11-07
CON00000274,OPP00000180,ACC000356,Nancy,Robinson,nancy.robinson908@company.com,(302) 351-5572,CFO,Finance,Purchased List,,2021-12-15
CON00000275,OPP00000181,ACC000411,John,Taylor,john.taylor197@gmail.com,(930) 303-5820,CEO,Finance,Phone Inquiry,11940.0,2021-10-28
CON00000276,OPP00000182,ACC000326,Helen,Wilson,helen.wilson770@hotmail.com,(802) 316-4861,VP Marketing,Operations,Purchased List,,2021-09-22
CON00000277,OPP00000182,ACC000326,Jennifer,Taylor,jennifer.taylor207@yahoo.com,(916) 244-8683,CFO,IT,Purchased List,,2021-09-22
CON00000278,OPP00000182,ACC000326,David,Thomas,david.thomas908@gmail.com,(861) 852-8746,CTO,Marketing,Purchased List,18704.0,2021-09-22
CON00000279,OPP00000183,ACC000891,Sharon,Harris,sharon.harris409@business.org,(390) 510-2040,Director,Sales,Other,16516.0,2021-09-18
CON00000280,OPP00000184,ACC000337,Karen,Clark,karen.clark465@business.org,(626) 369-9994,Coordinator,Marketing,Phone Inquiry,32709.0,2021-11-18
CON00000281,OPP00000184,ACC000337,Ruth,White,ruth.white310@corp.net,(593) 429-2138,Coordinator,Finance,Purchased List,43692.0,2021-11-18
CON00000282,OPP00000185,ACC000102,Linda,Moore,linda.moore371@corp.net,(380) 774-5738,Director,Sales,Other,,2021-11-04
CON00000283,OPP00000185,ACC000102,Jennifer,White,jennifer.white116@business.org,(604) 444-2967,Specialist,Finance,Web,,2021-11-04
CON00000284,OPP00000185,ACC000102,Mark,Smith,mark.smith517@hotmail.com,(832) 305-3868,Manager,Operations,Other,44671.0,2021-11-04
CON00000285,OPP00000186,ACC000921,Michael,Gonzalez,michael.gonzalez30@yahoo.com,(718) 940-6556,VP Marketing,Executive,Other,41556.0,2021-07-27
CON00000286,OPP00000187,ACC000100,Sarah,Thomas,sarah.thomas798@company.com,(701) 839-3056,Specialist,HR,Web,15396.0,2021-07-26
CON00000287,OPP00000187,ACC000100,Matthew,Brown,matthew.brown14@gmail.com,(890) 297-1642,CTO,Sales,Purchased List,,2021-07-26
CON00000288,OPP00000188,ACC000873,William,Harris,william.harris366@business.org,(899) 332-7641,CTO,Sales,Other,,2021-11-20
CON00000289,OPP00000189,ACC000086,Lisa,Perez,lisa.perez23@gmail.com,(744) 933-5459,Manager,Operations,Partner Referral,23920.0,2021-10-21
CON00000290,OPP00000190,ACC000009,William,Jackson,william.jackson118@company.com,(708) 258-3993,CTO,IT,Partner Referral,13583.0,2021-09-21
CON00000291,OPP00000190,ACC000009,Charles,Harris,charles.harris376@yahoo.com,(516) 781-9359,Coordinator,Operations,Phone Inquiry,28730.0,2021-09-21
CON00000292,OPP00000191,ACC000989,James,Taylor,james.taylor284@corp.net,(838) 330-5886,CEO,Executive,Web,,2021-08-12
CON00000293,OPP00000192,ACC000438,Betty,Jones,betty.jones544@gmail.com,(340) 783-9354,Analyst,Operations,Purchased List,5778.0,2021-11-28
CON00000294,OPP00000193,ACC000526,Michael,Lewis,michael.lewis415@gmail.com,(788) 981-8797,CEO,Marketing,Purchased List,13358.0,2021-10-25
CON00000295,OPP00000194,ACC000704,Donna,Robinson,donna.robinson701@gmail.com,(534) 682-1773,Manager,Finance,Web,38635.0,2021-11-28
CON00000296,OPP00000195,ACC000607,Daniel,Taylor,daniel.taylor982@corp.net,(793) 549-7283,Analyst,Operations,Other,,2021-11-06
CON00000297,OPP00000196,ACC000838,Sharon,White,sharon.white614@gmail.com,(423) 309-7694,Analyst,Executive,Partner Referral,,2021-08-05
CON00000298,OPP00000196,ACC000838,Robert,Brown,robert.brown33@gmail.com,(641) 784-6872,Analyst,Marketing,Partner Referral,25232.0,2021-08-05
CON00000299,OPP00000196,ACC000838,Nancy,Lee,nancy.lee102@gmail.com,(950) 948-2446,Analyst,Operations,Partner Referral,23183.0,2021-08-05
CON00000300,OPP00000197,ACC000361,Andrew,Jackson,andrew.jackson809@hotmail.com,(697) 751-1834,CTO,Executive,Web,25131.0,2021-07-29
CON00000301,OPP00000198,ACC000138,Elizabeth,Miller,elizabeth.miller512@gmail.com,(390) 330-1439,CEO,IT,Web,5064.0,2021-08-05
CON00000302,OPP00000199,ACC000677,Barbara,Thomas,barbara.thomas484@hotmail.com,(380) 889-6810,VP Sales,IT,Partner Referral,47989.0,2021-11-03
CON00000303,OPP00000200,ACC000979,Sharon,Miller,sharon.miller689@company.com,(426) 416-8379,Coordinator,IT,Purchased List,18733.0,2021-12-04
CON00000304,OPP00000201,ACC000543,David,Martin,david.martin678@hotmail.com,(448) 412-9938,VP Sales,Sales,Web,,2021-11-17
CON00000305,OPP00000202,ACC000008,Donald,Garcia,donald.garcia890@gmail.com,(458) 306-5262,VP Sales,Marketing,Web,18817.0,2021-08-21
CON00000306,OPP00000202,ACC000008,Lisa,White,lisa.white634@gmail.com,(643) 265-2010,CTO,Marketing,Partner Referral,19507.0,2021-08-21
CON00000307,OPP00000203,ACC000386,Steven,Taylor,steven.taylor186@company.com,(806) 959-2131,Manager,HR,Phone Inquiry,5636.0,2021-08-04
CON00000308,OPP00000203,ACC000386,Anthony,Martinez,anthony.martinez353@business.org,(429) 790-1115,Specialist,Marketing,Purchased List,,2021-08-04
CON00000309,OPP00000204,ACC000533,Michelle,Smith,michelle.smith858@gmail.com,(399) 666-9110,VP Marketing,Executive,Web,14507.0,2021-11-21
CON00000310,OPP00000204,ACC000533,Elizabeth,Gonzalez,elizabeth.gonzalez269@corp.net,(927) 458-8319,VP Sales,Finance,Phone Inquiry,,2021-11-21
CON00000311,OPP00000204,ACC000533,Michelle,White,michelle.white439@hotmail.com,(309) 850-9947,Specialist,Executive,Other,17426.0,2021-11-21
CON00000312,OPP00000205,ACC000459,Jessica,Lopez,jessica.lopez979@corp.net,(941) 795-5204,Director,Executive,Other,39750.0,2021-10-03
CON00000313,OPP00000206,ACC000070,Linda,Lewis,linda.lewis363@yahoo.com,(353) 984-9881,VP Marketing,Sales,Phone Inquiry,,2021-12-03
CON00000314,OPP00000207,ACC000821,Sandra,Brown,sandra.brown229@business.org,(731) 448-5721,Analyst,Finance,Web,23881.0,2021-10-25
CON00000315,OPP00000207,ACC000821,William,Robinson,william.robinson640@corp.net,(944) 662-1549,Analyst,Executive,Partner Referral,,2021-10-25
CON00000316,OPP00000207,ACC000821,Charles,Taylor,charles.taylor586@gmail.com,(438) 274-4410,Specialist,Executive,Web,20207.0,2021-10-25
CON00000317,OPP00000208,ACC000950,Elizabeth,Rodriguez,elizabeth.rodriguez179@gmail.com,(880) 866-3807,VP Sales,Sales,Purchased List,,2021-07-15
CON00000318,OPP00000209,ACC000502,John,Garcia,john.garcia76@company.com,(925) 965-9302,VP Sales,Executive,Web,5775.0,2021-08-22
CON00000319,OPP00000210,ACC000829,Christopher,Taylor,christopher.taylor319@yahoo.com,(523) 851-6251,Analyst,HR,Phone Inquiry,14916.0,2021-09-18
CON00000320,OPP00000210,ACC000829,David,Clark,david.clark49@corp.net,(264) 635-2436,Specialist,Marketing,Phone Inquiry,34739.0,2021-09-18
CON00000321,OPP00000211,ACC000164,Donna,Davis,donna.davis538@business.org,(829) 211-7471,CFO,Sales,Purchased List,,2021-12-13
CON00000322,OPP00000212,ACC000217,Mary,Lopez,mary.lopez347@company.com,(835) 416-7820,CEO,Finance,Purchased List,18135.0,2021-08-05
CON00000323,OPP00000213,ACC000959,Donald,Lee,donald.lee693@company.com,(244) 473-4051,Specialist,Executive,Web,40391.0,2021-07-18
CON00000324,OPP00000213,ACC000959,Nancy,Harris,nancy.harris667@hotmail.com,(702) 200-2138,Coordinator,Sales,Web,,2021-07-18
CON00000325,OPP00000213,ACC000959,Donald,Davis,donald.davis382@yahoo.com,(346) 765-9948,Manager,Operations,Web,,2021-07-18
CON00000326,OPP00000214,ACC000544,Nancy,Martinez,nancy.martinez235@hotmail.com,(271) 479-8084,Specialist,Executive,Other,,2021-09-23
CON00000327,OPP00000214,ACC000544,Michelle,Davis,michelle.davis142@yahoo.com,(447) 218-2124,Director,HR,Other,43582.0,2021-09-23
CON00000328,OPP00000215,ACC000024,Michael,Ramirez,michael.ramirez927@company.com,(281) 311-9221,Specialist,HR,Web,47873.0,2021-09-20
CON00000329,OPP00000216,ACC000578,Joseph,Lopez,joseph.lopez931@gmail.com,(794) 226-6271,Analyst,IT,Purchased List,36239.0,2021-10-13
CON00000330,OPP00000216,ACC000578,Thomas,Lewis,thomas.lewis100@business.org,(708) 689-1142,VP Marketing,Executive,Purchased List,7014.0,2021-10-13
CON00000331,OPP00000217,ACC000360,Nancy,Robinson,nancy.robinson784@gmail.com,(994) 947-2098,Manager,Operations,Web,47566.0,2021-08-27
CON00000332,OPP00000218,ACC000960,Joseph,Smith,joseph.smith301@yahoo.com,(288) 613-1454,VP Marketing,Operations,Phone Inquiry,21015.0,2021-11-19
CON00000333,OPP00000219,ACC000319,Carol,Taylor,carol.taylor993@corp.net,(587) 370-5309,Director,Operations,Phone Inquiry,,2021-11-06
